Date,Settle,Relative Value
2008-10-16,177.5,342.87527166666666
2008-10-15,194.7,342.87527166666666
2008-10-14,200.5,342.87527166666666
2008-10-13,203.0,342.87527166666666
2008-10-10,194.0,342.87527166666666
2008-10-09,206.5,349.9507266666667
2008-10-08,201.55,349.9507266666667
2008-10-07,201.0,349.9507266666667
2008-10-06,202.25,349.9507266666667
2008-10-03,205.0,349.9507266666667
2008-10-02,198.5,395.24112566666685
2008-10-01,208.0,395.24112566666685
2008-09-30,202.5,395.24112566666685
2008-09-29,215.0,395.24112566666685
2008-09-26,224.55,395.24112566666685
2008-09-25,246.0,395.73872614285716
2008-09-24,250.55,395.73872614285716
2008-09-23,247.0,395.73872614285716
2008-09-22,259.2,395.73872614285716
2008-09-19,232.3,395.73872614285716
2008-09-18,235.25,479.5575659047616
2008-09-17,234.25,479.5575659047616
2008-09-16,226.35,479.5575659047616
2008-09-15,234.5,479.5575659047616
2008-09-12,241.9,479.5575659047616
2008-09-11,225.8,334.32103538095254
2008-09-10,225.1,334.32103538095254
2008-09-09,237.5,334.32103538095254
2008-09-08,265.4,334.32103538095254
2008-09-05,271.6,334.32103538095254
2008-09-04,286.55,322.92507904761874
2008-09-03,285.85,322.92507904761874
2008-09-02,292.0,322.92507904761874
2008-09-01,304.95,322.92507904761874
2008-08-29,302.45,322.92507904761874
2008-08-28,289.75,334.4632523333337
2008-08-27,286.95,334.4632523333337
2008-08-26,287.7,334.4632523333337
2008-08-25,289.0,334.4632523333337
2008-08-22,285.0,334.4632523333337
2008-08-21,290.5,353.6840806666674
2008-08-20,288.0,353.6840806666674
2008-08-19,288.8,353.6840806666674
2008-08-18,287.15,353.6840806666674
2008-08-15,285.15,353.6840806666674
2008-08-14,310.0,372.2176223333339
2008-08-13,320.0,372.2176223333339
2008-08-12,310.0,372.2176223333339
2008-08-11,322.75,372.2176223333339
2008-08-08,329.0,372.2176223333339
2008-08-07,346.95,392.11143600000037
2008-08-06,355.5,392.11143600000037
2008-08-05,349.8,392.11143600000037
2008-08-04,353.5,392.11143600000037
2008-08-01,371.0,392.11143600000037
2008-07-31,383.1,412.1472530000005
2008-07-30,376.6,412.1472530000005
2008-07-29,385.95,412.1472530000005
2008-07-28,393.0,412.1472530000005
2008-07-25,386.95,412.1472530000005
2008-07-24,383.8,450.8574816666655
2008-07-23,383.0,450.8574816666655
2008-07-22,412.9,450.8574816666655
