Date,Settle,Relative Value,Settle Delta,Rel Val Delta,Signal,Profit,EC
2012-03-16,1655.8,1696.0164411587298,6.600000000000136,-12.798645222222603,-1.0,-6.600000000000136,849.4000000000017
2012-03-09,1711.5,1708.8150863809524,-55.700000000000045,-55.865977619046134,-1.0,55.700000000000045,856.0000000000018
2012-03-02,1709.8,1764.6810639999985,1.7000000000000455,27.34314999999924,1.0,1.7000000000000455,800.3000000000018
2012-02-24,1775.1,1737.3379139999993,-65.29999999999995,7.588132285711936,1.0,-65.29999999999995,798.6000000000017
2012-02-17,1724.5,1729.7497817142873,50.59999999999991,-12.12314695238183,-1.0,-50.59999999999991,863.9000000000017
2012-02-10,1723.3,1741.8729286666692,1.2000000000000455,15.838149619048636,1.0,1.2000000000000455,914.5000000000016
2012-02-03,1737.9,1726.0347790476205,-14.600000000000136,91.67806000000155,1.0,-14.600000000000136,913.3000000000015
2012-01-27,1732.2,1634.356719047619,5.7000000000000455,5.567635047617159,1.0,5.7000000000000455,927.9000000000017
2012-01-20,1664.0,1628.7890840000018,68.20000000000005,20.783788999997796,1.0,68.20000000000005,922.2000000000016
2012-01-13,1630.8,1608.005295000004,33.200000000000045,20.374494333336543,1.0,33.200000000000045,854.0000000000016
2012-01-06,1616.8,1587.6308006666675,14.0,232.40923466666686,1.0,14.0,820.8000000000015
2011-12-30,1566.8,1355.2215660000006,50.0,-262.38457733333075,-1.0,-50.0,806.8000000000015
2011-12-23,1604.7,1617.6061433333314,-37.90000000000009,-77.9463462063502,-1.0,37.90000000000009,856.8000000000015
2011-12-16,1595.6,1695.5524895396816,9.100000000000136,-24.226567793655477,-1.0,-9.100000000000136,818.9000000000015
2011-12-09,1712.8,1719.779057333337,-117.20000000000005,14.099832888890433,1.0,-117.20000000000005,828.0000000000016
2011-12-02,1747.0,1705.6792244444466,-34.200000000000045,-11.998310999997102,-1.0,34.200000000000045,945.2000000000016
2011-11-25,1685.7,1717.6775354444437,61.299999999999955,-42.677528555559775,-1.0,-61.299999999999955,911.0000000000016
2011-11-18,1725.1,1760.3550640000035,-39.399999999999864,7.598881333333111,1.0,-39.399999999999864,972.3000000000015
2011-11-11,1788.1,1752.7561826666704,-63.0,77.00059142857936,1.0,-63.0,1011.7000000000014
2011-11-04,1756.1,1675.755591238091,32.0,45.258019238091265,1.0,32.0,1074.7000000000014
2011-10-28,1747.2,1630.4975719999998,8.899999999999864,-15.47107200000005,-1.0,-8.899999999999864,1042.7000000000014
2011-10-21,1635.1,1645.9686439999998,112.10000000000014,32.572025333329066,1.0,112.10000000000014,1051.6000000000013
2011-10-14,1681.8,1613.3966186666707,-46.700000000000045,-71.71940399999812,-1.0,46.700000000000045,939.5000000000011
2011-10-07,1634.5,1685.1160226666689,47.299999999999955,-10.24459433333368,-1.0,-47.299999999999955,892.8000000000011
2011-09-30,1620.4,1695.3606170000025,14.099999999999909,-76.0569663333331,-1.0,-14.099999999999909,940.100000000001
2011-09-23,1637.7,1771.4175833333356,-17.299999999999955,-15.661843333334218,-1.0,17.299999999999955,954.200000000001
2011-09-16,1812.5,1787.0794266666699,-174.79999999999995,-9.548039999999673,-1.0,174.79999999999995,936.900000000001
2011-09-09,1857.1,1796.6274666666695,-44.59999999999991,32.605008,1.0,-44.59999999999991,762.100000000001
2011-09-02,1874.4,1764.0224586666695,-17.300000000000182,-48.19141200000058,-1.0,17.300000000000182,806.700000000001
2011-08-26,1794.1,1812.2138706666701,80.30000000000018,82.43660533333514,1.0,80.30000000000018,789.4000000000008
2011-08-19,1848.9,1729.777265333335,-54.80000000000018,54.819152000004806,1.0,-54.80000000000018,709.1000000000006
2011-08-12,1740.2,1674.9581133333302,108.70000000000005,63.136129333328654,1.0,108.70000000000005,763.9000000000008
2011-08-05,1648.8,1611.8219840000015,91.40000000000009,23.529807333337203,1.0,91.40000000000009,655.2000000000007
2011-07-29,1628.3,1588.2921766666643,20.5,5.959606666667469,1.0,20.5,563.8000000000006
2011-07-22,1601.5,1582.3325699999968,26.799999999999955,44.090738333328545,1.0,26.799999999999955,543.3000000000006
2011-07-15,1590.1,1538.2418316666683,11.400000000000091,31.99022719047707,1.0,11.400000000000091,516.5000000000007
2011-07-08,1541.6,1506.2516044761912,48.5,-23.49805419047175,-1.0,-48.5,505.1000000000006
2011-07-01,1482.6,1529.749658666663,59.0,4.828511999997318,1.0,59.0,553.6000000000006
2011-06-24,1500.5,1524.9211466666657,-17.90000000000009,-1.335733142856725,-1.0,17.90000000000009,494.6000000000006
2011-06-17,1538.6,1526.2568798095224,-38.09999999999991,-1.8915411904747543,-1.0,38.09999999999991,476.7000000000005
2011-06-10,1528.6,1528.1484209999971,10.0,11.095818857140557,1.0,10.0,438.6000000000006
2011-06-03,1541.7,1517.0526021428566,-13.100000000000136,-2.313091666665059,-1.0,13.100000000000136,428.6000000000006
2011-05-27,1536.3,1519.3656938095216,5.400000000000091,20.820151999999098,1.0,5.400000000000091,415.50000000000045
2011-05-20,1508.9,1498.5455418095225,27.399999999999864,0.01799733333336917,1.0,27.399999999999864,410.10000000000036
2011-05-13,1493.6,1498.5275444761892,15.300000000000182,13.857987476189237,1.0,15.300000000000182,382.7000000000005
2011-05-06,1491.6,1484.669557,2.0,-8.85706300000129,-1.0,-2.0,367.4000000000003
2011-04-29,1556.4,1493.5266200000012,-64.80000000000018,20.943591190477264,1.0,-64.80000000000018,369.4000000000003
2011-04-15,1485.3,1472.583028809524,71.10000000000014,44.34819880952318,1.0,71.10000000000014,434.2000000000005
2011-04-08,1473.4,1428.2348300000008,11.899999999999864,3.746199999997316,1.0,11.899999999999864,363.10000000000036
2011-04-01,1428.1,1424.4886300000035,45.30000000000018,43.49384600000485,1.0,45.30000000000018,351.2000000000005
