Business_Week,Platinum_Change,Platinum_Settle,Platinum_Volume,Platinum_Prev. Day Open Interest,Date,Open Interest,Money Manager Shorts,Money Manager Longs,Producer/Merchant/Processor/User Longs,Producer/Merchant/Processor/User Shorts,Ten_Yr_Futures_Change,Ten_Yr_Futures_Settle,Ten_Yr_Futures_Volume,Ten_Yr_Futures_Prev. Day Open Interest,USD_Change,USD_Settle,USD_Volume,USD_Wave,USD_Prev. Day Open Interest,ZAR_Change,ZAR_Settle,ZAR_Volume,ZAR_Wave,ZAR_Prev. Day Open Interest
"[2014-03-26, 2014-04-01]",54.5,1410.78,1052.4,20616.0,2014-04-01,70354.0,6007.0,35898.0,6818.0,34803.0,0.890625,123.61562799999999,1172712.4,2489864.2,0.161,80.25179999999999,14388.2,80.24499999999999,51046.6,-0.07264999999999999,8.91312,17.5,1.6613250000000002,1948.6
"[2014-04-02, 2014-04-08]",58.00000000000001,1439.28,28.2,232.4,2014-04-08,70570.0,5070.0,36800.0,5584.0,34791.0,1.5625,123.49375400000001,1357919.6,2554021.0,-0.4139999999999999,80.3546,23372.4,80.3706,51924.2,-0.19275,10.672291666666668,,,2723.0
"[2014-04-09, 2014-04-15]",55.3,1453.58,79.4,148.0,2014-04-15,70943.0,4159.0,37062.0,5281.0,34237.0,0.953125,124.578124,1307557.4,2536857.8,0.05299999999999999,79.6438,15459.4,79.6926,52070.4,0.041550000000000004,8.783240000000001,10.0,1.6725,2305.0
"[2014-04-16, 2014-04-22]",44.5,1416.225,8.0,51.5,2014-04-22,67200.0,4106.0,33983.0,5257.0,32172.0,0.96875,123.871095,885547.0,2492092.25,-0.020000000000000004,79.95275,9241.25,79.90225000000001,51705.75,-0.04825,10.615749999999998,4.0,1.6786,2914.25
"[2014-04-23, 2014-04-29]",39.5,1416.48,2.6,45.4,2014-04-29,67515.0,4868.0,33983.0,6517.0,31120.0,0.625,124.00625,1138309.0,2508765.6,-0.11399999999999999,79.8546,11159.2,79.826,51308.0,0.002999999999999989,10.6947,,,2984.4
"[2014-04-30, 2014-05-06]",34.8,1439.4,0.0,36742.4,2014-05-06,70309.0,3414.0,37180.0,6363.0,32687.0,0.796875,124.590624,1320824.8,2582807.4,-0.7549999999999999,79.466,17699.8,79.5412,54657.0,-0.0815,10.569749999999999,,,3092.8
"[2014-05-07, 2014-05-13]",60.599999999999994,1439.0800000000002,0.0,62000.2,2014-05-13,73655.0,2892.0,38034.0,5206.0,33987.0,1.171875,124.95625199999999,1119897.8,2668417.6,1.087,79.7568,25458.8,79.65279999999998,56646.2,-0.18575,10.4245,,,3131.2
"[2014-05-14, 2014-05-20]",55.2,1471.36,0.0,63675.4,2014-05-20,78154.0,2649.0,41782.0,5346.0,35571.0,1.3125,125.812502,1358948.4,2737133.8,-0.12,80.0894,13788.8,80.10220000000001,48627.6,0.13049999999999998,10.42285,,,3674.0
"[2014-05-21, 2014-05-27]",58.2,1479.425,12.5,65739.75,2014-05-27,78865.0,2675.0,40870.0,5743.0,35839.0,0.65625,125.7851575,1284327.75,2776239.0,0.312,80.352,10936.8,80.3296,47813.6,-0.019250000000000003,10.394200000000001,2.0,10.3775,3862.4
"[2014-05-28, 2014-06-03]",29.6,1449.6200000000001,7699.6,104218.6,2014-06-03,76973.0,2280.0,40202.0,5108.0,34177.0,1.796875,126.04062400000001,1058764.0,2777614.2,0.18800000000000006,80.5694,14242.2,80.53639999999999,50628.8,0.3225,10.612199999999998,,,3261.6
"[2014-06-04, 2014-06-10]",48.699999999999996,1453.7,12744.8,63587.8,2014-06-10,78852.0,2992.0,41498.0,6854.0,34241.0,0.78125,125.140626,27281.8,2572463.8,0.253,80.61280000000001,26109.4,80.6408,52613.2,-0.06974999999999999,10.6916,3.0,,3493.2
"[2014-06-11, 2014-06-17]",55.3,1447.92,15246.0,65594.0,2014-06-17,73663.0,3376.0,36998.0,6052.0,34378.0,1.171875,125.093752,8546.4,2600706.8,-0.2909999999999999,80.67175,18290.25,80.696,55424.75,0.09225,10.83275,37.5,,3263.5
"[2014-06-18, 2014-06-24]",64.60000000000001,1462.22,16418.6,56303.0,2014-06-24,70453.0,2390.0,38334.0,5301.0,33897.0,0.859375,124.684374,525698.0,2566577.8,-0.32299999999999995,80.4476,17014.6,80.44120000000001,58208.6,-0.21625,10.813950000000002,,,2085.6
"[2014-06-25, 2014-07-01]",47.8,1483.26,6105.0,49588.4,2014-07-01,77497.0,2071.0,43986.0,5566.0,35801.0,0.90625,125.003126,940223.8,2598549.2,-0.548,80.0572,21545.4,80.0892,58220.8,0.023250000000000007,10.764299999999999,,,2689.6
"[2014-07-02, 2014-07-08]",19.099999999999998,1501.5249999999999,69.0,67172.25,2014-07-08,80126.0,2124.0,45809.0,6006.0,37027.0,1.1875,124.4374975,990150.5,2608297.5,0.37600000000000006,80.20700000000001,12049.6,80.2078,56574.2,0.005749999999999991,10.872000000000002,,,2802.6
"[2014-07-09, 2014-07-15]",52.3,1502.1599999999999,10.2,71606.0,2014-07-15,79039.0,3297.0,44933.0,4742.0,36678.0,0.78125,125.05000199999999,1015805.8,2663609.6,0.22500000000000003,80.2234,15719.4,80.21860000000001,54851.6,-0.0175,10.792750000000002,,,2542.8
"[2014-07-16, 2014-07-22]",41.1,1491.5,3.8,70716.4,2014-07-22,76506.0,2924.0,44465.0,3924.0,36264.0,0.71875,125.240624,993376.4,2654609.2,0.41900000000000004,80.65639999999999,18847.2,80.6576,52658.8,-0.1295,10.73725,,,2609.8
"[2014-07-23, 2014-07-29]",37.800000000000004,1481.5800000000002,13.4,69499.0,2014-07-29,75007.0,1722.0,43996.0,3696.0,35803.0,1.09375,125.25625199999999,918445.2,2730084.8,0.44999999999999996,81.0878,16588.4,81.0428,63663.8,0.020000000000000004,10.63445,,,4280.8
"[2014-07-30, 2014-08-05]",35.2,1466.58,9680.2,107441.4,2014-08-05,71709.0,2120.0,39957.0,3387.0,32866.0,1.546875,125.05625,1590306.2,2783753.0,0.29600000000000004,81.48640000000002,24772.4,81.49680000000001,76680.0,0.15625,10.776599999999998,104.0,10.754000000000001,8522.4
"[2014-08-06, 2014-08-12]",36.1,1473.76,7210.6,64578.8,2014-08-12,70623.0,1300.0,40380.0,3492.0,32547.0,0.71875,125.828126,1202305.8,2826088.8,-0.055999999999999994,81.5312,21366.2,81.56880000000001,83868.8,-0.14475,10.7461,122.4,10.78955,9684.4
"[2014-08-13, 2014-08-19]",32.699999999999996,1456.4,8470.0,64227.4,2014-08-19,70159.0,2181.0,35071.0,3891.0,31002.0,1.234375,126.33125,1194301.2,2873327.0,0.3819999999999999,81.66819999999998,19762.8,81.6318,83281.2,0.0027500000000000024,10.645150000000001,330.5,10.6523225,10213.0
"[2014-08-20, 2014-08-26]",22.3,1421.0,9148.6,62246.4,2014-08-26,68541.0,5472.0,33265.0,3708.0,28155.0,0.65625,125.96249800000001,1406019.0,2901848.2,0.742,82.42739999999999,19926.2,82.37559999999999,90488.8,0.023000000000000007,10.7417,111.5,10.739182500000002,10369.2
"[2014-08-27, 2014-09-02]",21.900000000000002,1419.6750000000002,9094.0,47733.5,2014-09-02,70683.0,7352.0,35566.0,3410.0,28203.0,0.984375,126.1914075,1109996.25,2813569.5,0.33099999999999996,82.7082,17094.4,82.67439999999999,89017.4,0.037500000000000006,10.69645,51.6,10.684866000000003,9839.8
"[2014-09-03, 2014-09-09]",35.7,1403.02,11019.8,61520.8,2014-09-09,72847.0,9010.0,34316.0,4960.0,28972.0,0.78125,125.465628,63538.0,2704451.0,1.274,83.8008,37195.0,83.71560000000001,88418.4,0.21250000000000002,10.788999999999998,75.4,10.76886,10291.0
"[2014-09-10, 2014-09-16]",26.1,1370.6,13179.0,60278.4,2014-09-16,73387.0,10082.0,32784.0,4831.0,27646.0,0.90625,124.74375,18846.2,2770195.4,-0.20799999999999996,84.32140000000001,37813.0,84.30879999999999,87550.2,-0.07699999999999999,11.061000000000002,240.6,11.165613333333333,8733.6
"[2014-09-17, 2014-09-23]",39.6,1342.3799999999999,15554.2,55917.2,2014-09-23,67380.0,11819.0,29633.0,5347.0,25235.0,1.125,124.428124,394971.6,2636956.0,0.548,84.6846,35786.8,84.64280000000001,92736.2,0.2565,11.249149999999998,277.6,11.212022000000001,5971.6
"[2014-09-24, 2014-09-30]",45.8,1308.3799999999999,12637.4,47923.8,2014-09-30,60749.0,13723.0,26988.0,6387.0,22631.0,1.484375,124.57499800000001,1330030.6,2703099.0,0.804,85.55525,31809.5,335.68025000000006,93766.75,0.107,11.3785,154.5,7.92073,4099.25
"[2014-10-01, 2014-10-07]",107.59999999999998,1258.46,309.8,55766.4,2014-10-07,61597.0,12769.0,29613.0,6835.0,25184.0,2.109375,125.474998,1629385.4,2730259.2,-0.2689999999999999,86.0822,46748.2,286.1726,93353.4,-0.11349999999999999,11.37945,540.4,11.370332,3858.0
"[2014-10-08, 2014-10-14]",45.4,1267.6,14.8,58524.4,2014-10-14,60866.0,12582.0,29546.0,6913.0,24841.0,1.4375,126.790626,1720162.0,2779181.8,0.16300000000000003,85.75220000000002,37221.4,85.6868,93506.2,-0.14875,11.184450000000002,254.0,11.205188000000001,3998.8
"[2014-10-15, 2014-10-21]",51.2,1265.48,20.8,57332.4,2014-10-21,61875.0,14632.0,29556.0,6723.0,25390.0,2.375,127.94375,2414797.6,2797467.6,-0.712,85.1625,45091.166666666664,85.18983333333333,84203.0,-0.09974999999999999,11.167666666666667,706.6666666666666,11.163653333333334,4034.5
"[2014-10-22, 2014-10-28]",48.0,1260.1600000000003,18.4,56724.6,2014-10-28,62506.0,15186.0,28334.0,6695.0,25213.0,0.953125,127.112498,1224858.0,2799836.0,0.069,85.7304,26003.2,85.7038,81604.0,-0.19825,11.025500000000001,280.5,11.0679425,5981.4
"[2014-10-29, 2014-11-04]",62.6,1243.72,8242.0,102350.0,2014-11-04,61450.0,15068.0,28795.0,6505.0,24291.0,1.046875,126.396874,1234088.2,2752839.8,1.619,86.75660000000002,41642.0,86.69300000000001,84748.4,0.15800000000000003,11.074150000000001,262.0,11.049280000000001,6311.8
"[2014-11-05, 2014-11-11]",49.4,1206.8200000000002,9814.4,112631.4,2014-11-11,61765.0,14385.0,29711.0,6694.0,23822.0,1.359375,126.275,975821.2,2783387.8,0.627,87.8114,43530.0,87.74600000000001,95316.4,0.1915,11.299,277.4,11.295362,7449.4
"[2014-11-12, 2014-11-18]",36.9,1204.66,9897.4,112539.8,2014-11-18,64294.0,16932.0,29597.0,6761.0,24013.0,0.96875,126.521874,1008635.4,2838253.6,-0.07399999999999995,87.7812,33179.8,87.7768,91440.2,-0.22525,11.18485,215.4,11.193306,7893.2
"[2014-11-19, 2014-11-25]",70.1,1212.84,13007.8,114884.8,2014-11-25,65977.0,15690.0,30612.0,7279.0,25354.0,0.984375,126.709374,1672108.6,2934307.2,0.31700000000000006,87.9902,39934.4,87.993,93282.8,0.003000000000000008,11.04,335.0,11.0296,8126.75
"[2014-11-26, 2014-12-02]",75.4,1224.6999999999998,14365.25,114816.25,2014-12-02,65899.0,12556.0,30995.0,6951.0,27123.0,1.234375,127.3710925,515220.75,2849019.5,0.7410000000000001,88.0792,28216.0,88.08519999999999,94720.0,0.11625,11.024750000000003,23.333333333333332,11.003026666666669,7845.333333333333
"[2014-12-03, 2014-12-09]",82.1,1233.8200000000002,11845.0,109359.6,2014-12-09,68224.0,11471.0,31596.0,7025.0,29568.0,1.5,126.890624,40255.6,2671061.0,-0.010999999999999954,88.96540000000002,50828.8,88.93620000000001,97860.6,0.29725,11.361749999999999,291.0,11.329398000000001,8724.8
"[2014-12-10, 2014-12-16]",50.300000000000004,1225.5400000000002,12409.0,99058.8,2014-12-16,68555.0,12913.0,30154.0,7346.0,29961.0,2.0,127.75,23873.2,2689061.2,-0.645,88.4586,40167.2,88.4198,90465.2,0.20575,11.713550000000001,203.25,11.925855,10300.75
"[2014-12-17, 2014-12-23]",30.0,1193.48,14834.0,73929.6,2014-12-23,67877.0,13393.0,29959.0,7149.0,28993.0,1.984375,126.85937200000001,199515.2,2632142.4,2.029,89.7838,32987.2,89.56679999999999,88101.4,-0.06974999999999999,11.75575,398.6,11.77298,6262.0
"[2014-12-24, 2014-12-30]",61.2,1207.35,4726.5,29404.0,2014-12-30,65623.0,13211.0,31109.0,7299.0,29492.0,0.671875,126.23437,335610.75,2598843.25,-0.13399999999999998,90.32700000000001,16872.0,90.27874999999999,99346.0,-0.0515,11.766562500000001,14.0,11.7794125,7071.0
"[2014-12-31, 2015-01-06]",32.89999999999999,1210.6999999999998,182.75,5293.75,2015-01-06,67781.0,14801.0,31963.0,7122.0,29817.0,1.78125,127.51953125,913913.0,2618176.75,0.723,91.3475,37715.75,91.28800000000001,113549.75,-0.034499999999999996,11.8040625,8.5,11.7882125,7083.25
"[2015-01-07, 2015-01-13]",26.800000000000004,1231.8600000000001,60.0,508.0,2015-01-13,68678.0,13889.0,33640.0,7261.0,31027.0,1.671875,128.70625,1266869.8,2680245.2,0.764,92.31000000000002,36676.6,92.3566,126998.8,-0.20274999999999999,11.673199999999998,204.25,11.689887500000001,6038.6
"[2015-01-14, 2015-01-20]",57.599999999999994,1264.325,47.75,249.0,2015-01-20,71488.0,11380.0,35255.0,7167.0,32224.0,1.515625,129.95703125,1696364.5,2706739.5,0.847,92.8164,47951.2,92.71860000000001,127380.6,0.047500000000000014,11.63825,293.0,11.667088000000001,7890.2
"[2015-01-21, 2015-01-27]",57.3,1270.06,20.4,142.4,2015-01-27,68383.0,8698.0,33702.0,6493.0,32856.0,1.609375,129.478125,1294275.8,2688422.2,0.9009999999999999,94.384,53163.8,94.24419999999999,130647.2,-0.007000000000000013,11.569849999999999,220.6,11.558824,8758.4
"[2015-01-28, 2015-02-03]",86.60000000000001,1236.42,7.8,12806.0,2015-02-03,67041.0,9774.0,32497.0,6772.0,31434.0,2.6875,130.503125,1370055.8,2676549.4,-0.5259999999999998,94.63879999999999,38748.8,94.64899999999999,128082.8,-0.21699999999999997,11.59555,205.4,11.638142,8480.4
"[2015-02-04, 2015-02-10]",56.900000000000006,1229.58,1.6,62212.6,2015-02-10,66326.0,10289.0,31640.0,7424.0,29655.0,1.703125,129.109375,1380476.2,2608625.2,1.129,94.43660000000001,31746.8,94.4014,119782.8,0.30624999999999997,11.573699999999999,300.6,11.535417999999998,8622.4
"[2015-02-11, 2015-02-17]",55.099999999999994,1197.9,2.0,61814.25,2015-02-17,68754.0,13216.0,30796.0,7638.0,29122.0,1.234375,128.06640625,1284460.0,2555949.5,-0.7060000000000001,94.39859999999999,24554.6,94.4236,114020.0,-0.04125000000000001,11.76805,648.0,11.772326,8191.0
"[2015-02-18, 2015-02-24]",25.2,1170.24,7.6,63753.4,2015-02-24,70077.0,16260.0,30618.0,7962.0,26781.0,2.65625,127.94375,1637152.4,2602307.8,0.414,94.4614,33781.0,94.5266,114547.6,-0.189,11.654749999999998,189.6,11.654282,6720.6
"[2015-02-25, 2015-03-03]",25.3,1182.6,0.6,65664.0,2015-03-03,70153.0,17117.0,33208.0,7038.0,26724.0,1.5625,128.13125,807050.2,2664416.6,0.847,95.1558,31475.6,95.0338,118541.0,0.26149999999999995,11.666599999999999,38.4,11.627756000000002,7119.0
"[2015-03-04, 2015-03-10]",60.2,1160.8200000000002,1.2,63408.6,2015-03-10,70591.0,18860.0,34173.0,6783.0,25463.0,2.03125,127.3375,49634.4,2597394.8,3.207,97.2358,52601.2,97.05499999999999,131044.4,0.5605,12.039650000000002,118.2,11.991518,7592.8
"[2015-03-11, 2015-03-17]",36.4,1110.42,2.2,57316.4,2015-03-17,73359.0,22217.0,34126.0,6869.0,25315.0,0.671875,127.83125,12189.6,2649699.6,0.931,99.9,61636.0,99.6834,141639.8,0.0072499999999999995,12.4505,10.75,12.579345,6491.0
"[2015-03-18, 2015-03-24]",56.0,1128.92,2.0,48399.6,2015-03-24,73609.0,22325.0,33447.0,6860.0,24745.0,2.203125,129.025,343515.8,2697651.6,-2.503,98.256,86325.6,98.23,124333.4,-0.6062500000000001,12.2121,425.6,12.206994,2827.0
"[2015-03-25, 2015-03-31]",75.3,1141.3200000000002,959.6,32982.6,2015-03-31,69489.0,19079.0,34050.0,6061.0,24610.0,1.71875,128.646875,1005960.8,2814193.8,1.2149999999999999,97.8682,48837.4,97.7182,112390.8,0.3595,12.181900000000002,218.6,12.15247,4374.4
"[2015-04-01, 2015-04-07]",66.7,1168.05,58.25,4023.75,2015-04-07,69793.0,15968.0,33742.0,6673.0,26770.0,1.234375,129.33203125,807935.0,2782087.5,0.2669999999999998,97.79124999999999,40010.25,97.75725000000001,115489.25,-0.29500000000000004,12.03425,121.25,12.029910000000001,5382.25
"[2015-04-08, 2015-04-14]",47.199999999999996,1159.8200000000002,15.8,266.0,2015-04-14,69926.0,16285.0,32665.0,6743.0,28500.0,1.046875,129.0625,917445.2,2825668.2,0.8840000000000001,99.16599999999998,54303.4,99.0684,115662.4,0.11649999999999999,12.1002,231.2,12.089409999999999,6186.2
"[2015-04-15, 2015-04-21]",35.5,1156.22,6.8,122.0,2015-04-21,69966.0,17980.0,32566.0,6523.0,27188.0,0.953125,129.565625,903826.8,2823842.0,-0.7349999999999999,98.04220000000001,55803.2,98.22779999999999,116304.4,0.11499999999999999,12.1792,19.8,12.185412,6973.8
"[2015-04-22, 2015-04-28]",81.5,1139.3,4.4,30.0,2015-04-28,72570.0,19594.0,33114.0,7715.0,26837.0,1.46875,129.13125,1029371.2,2822272.0,-2.011,97.1652,45627.8,97.33139999999999,112710.4,-0.2925,12.1639,116.2,12.187666,6230.2
"[2015-04-29, 2015-05-05]",57.6,1145.52,0.6,26648.2,2015-05-05,71895.0,17940.0,33823.0,7732.0,27420.0,1.53125,127.971875,1426924.0,2857007.4,-0.992,95.264,63212.8,95.32000000000001,103746.4,0.12249999999999998,12.052850000000001,117.2,12.013098,5080.8
"[2015-05-06, 2015-05-12]",49.900000000000006,1134.9600000000003,3.2,66052.4,2015-05-12,73384.0,19541.0,34756.0,7388.0,27374.0,2.15625,127.25,1687539.6,2815833.6,-0.5960000000000002,94.70680000000002,47711.4,94.473,99400.8,0.04375000000000001,12.09135,344.0,12.113847999999999,4465.4
"[2015-05-13, 2015-05-19]",72.6,1161.26,0.4,65660.2,2015-05-19,72766.0,15557.0,35971.0,7286.0,29700.0,2.109375,127.3625,1445018.2,2840487.4,0.7569999999999998,93.99199999999999,47129.6,93.99620000000002,97181.2,-0.16999999999999998,11.9021,123.4,11.932838,3642.2
"[2015-05-20, 2015-05-26]",38.4,1144.65,0.75,65589.75,2015-05-26,73300.0,16861.0,35188.0,7074.0,29725.0,1.75,127.54296875,1582962.75,2874053.75,2.044,96.093,46140.2,96.0582,97948.8,0.1885,11.94185,116.6,11.963076000000001,4812.8
"[2015-05-27, 2015-06-02]",28.299999999999997,1112.66,10330.8,107060.8,2015-06-02,77402.0,22168.0,34951.0,7637.0,28956.0,1.75,127.759375,1058803.6,3014196.8,-1.529,96.97399999999999,61168.6,97.1272,100898.8,0.08525000000000002,12.187299999999999,100.2,12.20233,6044.8
"[2015-06-03, 2015-06-09]",37.3,1101.0,10407.0,73051.8,2015-06-09,77977.0,24499.0,35194.0,7220.0,27364.0,2.40625,126.1875,43839.0,2784809.2,-0.7060000000000001,95.5716,64558.6,95.701,101381.2,0.22799999999999998,12.459399999999999,256.2,12.458844,4091.2
"[2015-06-10, 2015-06-16]",42.1,1097.12,13074.0,72750.2,2015-06-16,83424.0,26974.0,37356.0,7410.0,26799.0,1.671875,126.14375,18300.0,2741864.0,-0.1600000000000001,94.99640000000001,45933.0,95.0976,97410.2,-0.08174999999999999,12.440650000000002,3.0,12.63319,4732.2
"[2015-06-17, 2015-06-23]",54.300000000000004,1074.08,16957.4,70277.8,2015-06-23,84621.0,28610.0,35330.0,8440.0,26976.0,2.28125,126.41875,451311.0,2668829.8,0.3829999999999998,94.6326,43334.2,94.6132,86350.0,-0.21350000000000002,12.375699999999998,348.5,12.373040000000001,4854.8
"[2015-06-24, 2015-06-30]",24.1,1079.8400000000001,11447.4,62026.0,2015-06-30,78577.0,25910.0,35273.0,8558.0,28379.0,2.21875,125.740625,1348410.0,2709469.8,0.016000000000000042,95.4134,41729.0,95.53400000000002,86110.0,-0.01525,12.33515,139.8,12.332262000000002,3784.2
"[2015-07-01, 2015-07-07]",54.099999999999994,1069.375,75.5,74200.0,2015-07-07,78923.0,26176.0,35496.0,8173.0,27917.0,2.359375,126.30859375,1277852.25,2709570.5,1.415,96.5284,36988.2,96.4564,84666.2,0.29225,12.48585,49.4,12.481370000000002,2949.4
"[2015-07-08, 2015-07-14]",36.7,1029.675,27.0,76710.0,2015-07-14,80766.0,27842.0,35185.0,8693.0,28739.0,2.375,126.2625,1421629.0,2728487.4,-0.292,96.64280000000001,38771.8,96.5118,87623.6,-0.1575,12.596549999999999,125.8,12.590162,3513.2
"[2015-07-15, 2015-07-21]",41.9,1002.18,23.0,77044.8,2015-07-21,81299.0,29411.0,35673.0,8306.0,27905.0,1.171875,126.146875,1018703.6,2703774.8,0.6420000000000001,97.73219999999999,35665.0,97.68320000000001,92486.6,-0.019500000000000003,12.510250000000003,155.6,12.509736,3172.6
"[2015-07-22, 2015-07-28]",16.8,985.0200000000001,12.2,76189.6,2015-07-28,80033.0,29307.0,36279.0,7783.0,27477.0,1.109375,126.759375,1007607.2,2763097.6,-0.563,97.15240000000001,35508.4,97.18939999999999,98091.8,0.22500000000000003,12.6525,326.2,12.644435999999999,1826.4
"[2015-07-29, 2015-08-04]",39.8,976.9799999999999,9394.4,118451.2,2015-08-04,80502.0,29217.0,35599.0,7746.0,27591.0,1.765625,127.2375,1040221.2,2871693.6,1.161,97.57,38980.2,97.3202,96930.2,0.134,12.7603,104.6,12.764598000000001,2595.8
"[2015-08-05, 2015-08-11]",49.00000000000001,970.24,10476.2,79072.2,2015-08-11,79900.0,28071.0,34853.0,6772.0,28394.0,2.5,127.21875,1012235.0,2905665.2,-0.689,97.6194,42368.4,97.76459999999999,101498.8,0.066,12.7987,251.8,12.809498,2071.8
"[2015-08-12, 2015-08-18]",26.800000000000004,996.74,9467.6,78463.6,2015-08-18,79572.0,26887.0,35545.0,6192.0,29887.0,1.4375,127.60625,962147.2,2958042.6,-0.265,96.63480000000001,40717.2,96.60940000000001,102843.0,0.10450000000000001,12.901,89.4,12.912531999999999,3889.4
"[2015-08-19, 2015-08-25]",99.0,1008.6600000000001,15306.0,76562.4,2015-08-25,74874.0,23052.0,32046.0,5577.0,30310.0,2.890625,128.471875,1658582.2,3007938.8,-2.5260000000000002,95.05499999999999,75886.8,95.17479999999999,103151.6,0.1665,13.072399999999998,88.4,13.062790000000001,4391.0
"[2015-08-26, 2015-09-01]",58.3,1005.36,11886.6,70099.6,2015-09-01,70928.0,19501.0,30374.0,5279.0,30560.0,0.6875,127.8375,1316297.2,2898451.4,0.902,95.64359999999999,54522.4,95.54400000000001,98588.4,0.30974999999999997,13.289000000000001,76.4,13.247442000000001,3603.6
"[2015-09-02, 2015-09-08]",36.9,1004.75,11135.75,66734.0,2015-09-08,70875.0,18625.0,30523.0,6135.0,31463.0,1.171875,127.953125,54317.5,2783573.0,0.5409999999999999,96.1468,40201.6,96.12359999999998,93790.6,0.25375,13.71645,131.75,13.7146325,3099.0
"[2015-09-09, 2015-09-15]",50.3,968.18,11911.0,64466.6,2015-09-15,74369.0,21238.0,31350.0,6220.0,29976.0,1.671875,127.85,12676.0,2766669.2,-0.3869999999999999,95.5686,32521.2,95.67580000000001,83006.6,-0.25249999999999995,13.6758,47.5,13.69629,3025.0
"[2015-09-16, 2015-09-22]",87.7,967.9399999999999,13344.0,66028.4,2015-09-22,79693.0,22487.0,33070.0,6154.0,29496.0,2.921875,127.94375,189378.8,2685218.2,0.661,95.5398,35594.6,95.47319999999999,66877.0,0.1945,13.590800000000002,77.8,13.593686,2622.8
"[2015-09-23, 2015-09-29]",67.2,935.78,17390.0,56940.6,2015-09-29,76583.0,22942.0,31583.0,6532.0,26779.0,1.546875,128.2375,1087265.0,2680839.6,-0.45299999999999996,96.1928,38178.0,96.28420000000001,69887.6,0.31000000000000005,14.125800000000002,105.8,14.110658,2183.6
"[2015-09-30, 2015-10-06]",43.699999999999996,912.3599999999999,260.4,67255.4,2015-10-06,76000.0,21495.0,30107.0,7208.0,27153.0,1.40625,128.9375,1447664.6,2766027.2,-0.43,96.1152,27635.6,96.0538,71391.2,-0.44825000000000004,13.908599999999998,25.2,13.914472,2154.0
"[2015-10-07, 2015-10-13]",64.7,972.68,35.2,71856.4,2015-10-13,73049.0,15660.0,31935.0,6229.0,30004.0,0.953125,128.678125,799083.8,2782725.8,-0.773,95.08500000000001,23769.4,95.12520000000002,71303.2,-0.08899999999999998,13.532399999999999,161.8,13.544258,2040.4
"[2015-10-14, 2015-10-20]",43.2,1010.68,48.0,68060.6,2015-10-20,72145.0,12798.0,32243.0,6103.0,32038.0,1.671875,129.046875,954033.6,2819518.6,0.14900000000000002,94.5734,25146.8,94.5898,76527.8,-0.2245,13.328050000000001,277.4,13.349825999999998,2093.6
"[2015-10-21, 2015-10-27]",42.9,1000.4799999999999,7.4,65554.4,2015-10-27,72267.0,11836.0,34231.0,5540.0,33554.0,1.390625,128.75,939216.8,2756851.2,2.053,96.5424,33181.0,96.31960000000001,77828.6,0.37975000000000003,13.706,5.6,13.662502,2812.4
"[2015-10-28, 2015-11-03]",73.19999999999999,986.8,6658.2,117078.0,2015-11-03,71263.0,10429.0,33922.0,5850.0,34232.0,1.96875,127.596875,1828382.6,2742881.0,0.251,97.29799999999999,31766.2,97.17999999999999,75593.8,0.04299999999999998,13.90555,82.0,13.886088,2774.4
"[2015-11-04, 2015-11-10]",62.7,932.36,11944.4,128383.4,2015-11-10,73181.0,13520.0,32228.0,6008.0,32900.0,1.34375,126.425,1796738.6,2640627.4,2.147,98.761,31301.0,98.68520000000001,80512.0,0.51725,14.2215,148.6,14.174892,2338.6
"[2015-11-11, 2015-11-17]",48.099999999999994,868.8399999999999,14805.8,130195.6,2015-11-17,77228.0,20830.0,30641.0,6768.0,27787.0,0.90625,126.440625,1054563.8,2623395.0,0.31000000000000005,99.24100000000001,33362.0,99.20540000000001,86500.8,-0.005250000000000005,14.3764,130.0,14.375492,2663.8
"[2015-11-18, 2015-11-24]",33.5,850.22,10400.4,133511.0,2015-11-24,76483.0,23529.0,28532.0,7249.0,25766.0,0.546875,126.765625,1334118.0,2700761.2,-0.10999999999999992,99.57559999999998,30793.8,99.5712,90221.0,-0.263,14.1166,172.2,14.13506,2729.0
"[2015-11-25, 2015-12-01]",15.7,837.0,11246.5,132992.5,2015-12-01,77213.0,23904.0,28924.0,6856.0,25299.0,0.734375,127.1484375,606578.75,2765072.75,0.24999999999999997,99.9566,19940.0,100.0044,93101.25,0.3825,14.366899999999998,49.0,14.317556,
"[2015-12-02, 2015-12-08]",85.29999999999998,854.04,15046.4,129097.2,2015-12-08,77222.0,22261.0,28225.0,6295.0,26630.0,2.09375,126.778125,45383.0,2714911.8,-1.372,98.6268,54206.4,98.9092,93501.8,0.13225,14.459950000000001,47.8,14.459514000000002,3328.2
"[2015-12-09, 2015-12-15]",53.5,854.28,12370.6,119093.4,2015-12-15,77011.0,22285.0,27996.0,6494.0,25862.0,2.390625,127.134375,11685.2,2685527.4,-0.2350000000000001,97.75719999999998,30881.4,97.72139999999999,85609.2,0.21599999999999986,15.361500000000001,36.75,15.17283,4383.333333333333
"[2015-12-16, 2015-12-22]",96.4,867.1600000000001,16923.8,98092.0,2015-12-22,70066.0,18437.0,26610.0,6398.0,26640.0,1.484375,126.71875,98630.0,2528090.2,-0.044000000000000095,98.5096,29344.0,98.5784,70496.8,0.279,15.31275,56.2,15.318382,
